Gene_ID,Public_Name,Class,Targets,
WBGene00010719,K09E4.1,ALG,WBGene00010719,
WBGene00010720,algn-3,CSR,WBGene00010720,
WBGene00010721,K09E4.3,CSR,WBGene00010721,
WBGene00010722,K09E4.4,unk,WBGene00010722,
WBGene00010723,cpg-7,unk,WBGene00010723,
WBGene00010724,K09E9.1,unk,WBGene00010724,
WBGene00010725,erv-46,unk,WBGene00010725,
WBGene00010726,K09E9.3,WAGO,WBGene00010726,
WBGene00010727,K09G1.1,unk,WBGene00010727,
WBGene00010728,K09G1.2,ALG,WBGene00010728,
WBGene00010730,ensa-1,CSR,WBGene00010730,
WBGene00010731,K10C3.4,CSR,WBGene00010731,
WBGene00010732,K10C3.5,CSR,WBGene00010732,
WBGene00010733,C06B8.t1,unk,WBGene00010733,
WBGene00010734,parn-1,ALG,WBGene00010734,
WBGene00010735,frpr-15,WAGO,WBGene00010735,
WBGene00010736,istr-1,CSR,WBGene00010736,
WBGene00010737,K10C8.4,unk,WBGene00010737,
WBGene00010738,K10D3.4,unk,WBGene00010738,
WBGene00010740,K10D3.6,unk,WBGene00010740,
WBGene00010741,lgc-49,unk,WBGene00010741,
WBGene00010742,K10D6.2,unk,WBGene00010742,
WBGene00010743,K10D6.3,unk,WBGene00010743,
WBGene00010744,K10D6.4,unk,WBGene00010744,
WBGene00010745,dod-17,unk,WBGene00010745,
WBGene00010746,K10D11.2,unk,WBGene00010746,
WBGene00010747,K10D11.3,unk,WBGene00010747,
WBGene00010748,K10D11.4,unk,WBGene00010748,
WBGene00010749,K10D11.5,unk,WBGene00010749,
WBGene00010750,K10D11.6,unk,WBGene00010750,
WBGene00010752,K10G4.3,unk,WBGene00010752,
WBGene00010753,K10G4.4,unk,WBGene00010753,
WBGene00010754,K10G4.5,unk,WBGene00010754,
WBGene00010755,vglu-2,unk,WBGene00010755,
WBGene00010756,K10G9.2,unk,WBGene00010756,
WBGene00010757,pad-2,unk,WBGene00010757,
WBGene00010758,vnut-1,CSR,WBGene00010758,
WBGene00010759,cysl-2,unk,WBGene00010759,
WBGene00010760,K10H10.4,unk,WBGene00010760,
WBGene00010761,K10H10.5,unk,WBGene00010761,
WBGene00010762,K10H10.6,unk,WBGene00010762,
WBGene00010763,K10H10.7,ALG,WBGene00010763,
WBGene00010764,K10H10.9,unk,WBGene00010764,
WBGene00010765,K10H10.10,unk,WBGene00010765,
WBGene00010766,mrps-27,CSR,WBGene00010766,
WBGene00010767,blos-9,unk,WBGene00010767,
WBGene00010768,K11D2.1,WAGO,WBGene00010768,
WBGene00010769,asah-1,WAGO,WBGene00010769,
WBGene00010770,K11D2.4,unk,WBGene00010770,
WBGene00010771,K11D2.5,unk,WBGene00010771,
WBGene00010772,K11D9.3,unk,WBGene00010772,
WBGene00010773,K11E4.1,unk,WBGene00010773,
WBGene00010774,K11E4.2,unk,WBGene00010774,
WBGene00010775,poml-1,unk,WBGene00010775,
WBGene00010776,pix-1,unk,WBGene00010776,
WBGene00010777,C06B8.t2,unk,WBGene00010777,
WBGene00010778,gpdh-2,CSR,WBGene00010778,
WBGene00010779,K11H3.2,ALG,WBGene00010779,
WBGene00010780,K11H3.3,WAGO,WBGene00010780,
WBGene00010781,K11H3.4,CSR,WBGene00010781,
WBGene00010782,K11H3.5,unk,WBGene00010782,
WBGene00010783,mrpl-36,WAGO,WBGene00010783,
WBGene00010784,twk-48,unk,WBGene00010784,
WBGene00010785,top-2,CSR,WBGene00010785,
WBGene00010786,K12D12.4,unk,WBGene00010786,
WBGene00010787,K12D12.5,CSR,WBGene00010787,
WBGene00010788,sulp-4,unk,WBGene00010788,
WBGene00010789,sulp-5,unk,WBGene00010789,
WBGene00010790,sodh-1,unk,WBGene00010790,
WBGene00010791,sodh-2,unk,WBGene00010791,
WBGene00010792,K12G11.6,unk,WBGene00010792,
WBGene00010793,LLC1.2,unk,WBGene00010793,
WBGene00010794,dld-1,unk,WBGene00010794,
WBGene00010795,M01A8.1,unk,WBGene00010795,
WBGene00010796,clip-1,unk,WBGene00010796,
WBGene00010797,srbc-75,unk,WBGene00010797,
WBGene00010798,srbc-76,unk,WBGene00010798,
WBGene00010799,chil-12,unk,WBGene00010799,
WBGene00010800,srsx-37,unk,WBGene00010800,
WBGene00010801,M01B2.8,unk,WBGene00010801,
WBGene00010802,srsx-39,unk,WBGene00010802,
WBGene00010803,M01B2.10,unk,WBGene00010803,
WBGene00010804,M01E5.1,WAGO,WBGene00010804,
WBGene00010805,M01E5.2,unk,WBGene00010805,
WBGene00010806,M01E5.3,CSR,WBGene00010806,
WBGene00010807,M01E5.4,CSR,WBGene00010807,
WBGene00010808,sepa-1,unk,WBGene00010808,
WBGene00010809,lias-1,unk,WBGene00010809,
WBGene00010810,M01F1.4,unk,WBGene00010810,
WBGene00010811,hmit-1.3,WAGO,WBGene00010811,
WBGene00010812,mrpl-35,unk,WBGene00010812,
WBGene00010813,pitp-1,unk,WBGene00010813,
WBGene00010814,M01F1.8,CSR,WBGene00010814,
WBGene00010815,M01F1.9,CSR,WBGene00010815,
WBGene00010817,M01G12.2,unk,WBGene00010817,
WBGene00010818,srt-21,unk,WBGene00010818,
WBGene00010819,M01G12.5,unk,WBGene00010819,
WBGene00010820,M01G12.6,unk,WBGene00010820,
WBGene00010821,M01G12.7,unk,WBGene00010821,
WBGene00010822,M01G12.9,unk,WBGene00010822,
WBGene00010823,M01G12.10,unk,WBGene00010823,
WBGene00010824,M01G12.11,unk,WBGene00010824,
WBGene00010825,M01G12.14,unk,WBGene00010825,
WBGene00010827,txt-19,unk,WBGene00010827,
WBGene00010828,M02B1.3,CSR,WBGene00010828,
WBGene00010829,M02B1.4,unk,WBGene00010829,
WBGene00010830,M02G9.1,unk,WBGene00010830,
WBGene00010831,M02G9.2,unk,WBGene00010831,
WBGene00010832,M02G9.3,unk,WBGene00010832,
WBGene00010833,M03B6.1,unk,WBGene00010833,
WBGene00010834,mct-3,unk,WBGene00010834,
WBGene00010835,M03B6.3,unk,WBGene00010835,
WBGene00010836,M03B6.4,WAGO,WBGene00010836,
WBGene00010837,M03B6.5,unk,WBGene00010837,
WBGene00010838,M03C11.1,unk,WBGene00010838,
WBGene00010839,chl-1,CSR,WBGene00010839,
WBGene00010840,M03C11.3,CSR,WBGene00010840,
WBGene00010842,ymel-1,CSR,WBGene00010842,
WBGene00010843,M03C11.6,unk,WBGene00010843,
WBGene00010844,prp-3,CSR,WBGene00010844,
WBGene00010845,M03C11.8,CSR,WBGene00010845,
WBGene00010846,M04B2.2,CSR,WBGene00010846,
WBGene00010847,M04B2.4,CSR,WBGene00010847,
WBGene00010848,M04B2.6,unk,WBGene00010848,
WBGene00010849,M04B2.7,unk,WBGene00010849,
WBGene00010850,M04C3.1,unk,WBGene00010850,
WBGene00010851,M04C3.2,unk,WBGene00010851,
WBGene00010853,M04C7.2,unk,WBGene00010853,
WBGene00010854,M04C7.3,unk,WBGene00010854,
WBGene00010855,M04C7.4,unk,WBGene00010855,
WBGene00010856,M04C9.1,unk,WBGene00010856,
WBGene00010857,M04C9.2,unk,WBGene00010857,
WBGene00010858,M04C9.3,WAGO,WBGene00010858,
WBGene00010859,M04C9.4,unk,WBGene00010859,
WBGene00010862,M04D8.4,unk,WBGene00010862,
WBGene00010863,M04D8.5,unk,WBGene00010863,
WBGene00010864,xbx-3,unk,WBGene00010864,
WBGene00010865,M04D8.7,unk,WBGene00010865,
WBGene00010866,M04D8.8,unk,WBGene00010866,
WBGene00010867,ifbp-1,unk,WBGene00010867,
WBGene00010868,somi-1,WAGO,WBGene00010868,
WBGene00010869,M05B5.1,unk,WBGene00010869,
WBGene00010870,let-522,unk,WBGene00010870,
WBGene00010871,M05B5.3,ALG,WBGene00010871,
WBGene00010872,M05B5.4,unk,WBGene00010872,
WBGene00010873,trpa-2,unk,WBGene00010873,
WBGene00010874,M05D6.1,ALG,WBGene00010874,
WBGene00010875,M05D6.2,CSR,WBGene00010875,
WBGene00010876,M05D6.3,ALG,WBGene00010876,
WBGene00010877,lact-4,unk,WBGene00010877,
WBGene00010878,M05D6.5,unk,WBGene00010878,
WBGene00010879,taap-1,CSR,WBGene00010879,
WBGene00010880,M05D6.8,unk,WBGene00010880,
WBGene00010881,M05D6.9,unk,WBGene00010881,
WBGene00010882,atg-7,CSR,WBGene00010882,
WBGene00010883,M7.7,unk,WBGene00010883,
WBGene00010884,M7.8,unk,WBGene00010884,
WBGene00010885,M7.9,unk,WBGene00010885,
WBGene00010886,M7.10,unk,WBGene00010886,
WBGene00010887,M7.12,unk,WBGene00010887,
WBGene00010888,dlc-2,unk,WBGene00010888,
WBGene00010889,M18.3,unk,WBGene00010889,
WBGene00010890,ddb-1,CSR,WBGene00010890,
WBGene00010891,M18.6,unk,WBGene00010891,
WBGene00010892,dhhc-6,CSR,WBGene00010892,
WBGene00010893,cutl-9,unk,WBGene00010893,
WBGene00010894,M28.2,unk,WBGene00010894,
WBGene00010895,M28.4,unk,WBGene00010895,
WBGene00010896,M28.5,CSR,WBGene00010896,
WBGene00010897,lact-3,WAGO,WBGene00010897,
WBGene00010898,nphp-1,WAGO,WBGene00010898,
WBGene00010899,M28.8,unk,WBGene00010899,
WBGene00010900,M28.9,ALG,WBGene00010900,
WBGene00010901,M28.10,unk,WBGene00010901,
WBGene00010902,M79.2,unk,WBGene00010902,
WBGene00010904,ugt-62,unk,WBGene00010904,
WBGene00010905,mrps-34,CSR,WBGene00010905,
WBGene00010906,M88.3,ALG,WBGene00010906,
WBGene00010907,M88.4,unk,WBGene00010907,
WBGene00010908,imph-1,CSR,WBGene00010908,
WBGene00010909,cisd-3.1,CSR,WBGene00010909,
WBGene00010910,M106.2,unk,WBGene00010910,
WBGene00010911,M106.3,CSR,WBGene00010911,
WBGene00010912,gmps-1,CSR,WBGene00010912,
WBGene00010913,M110.3,CSR,WBGene00010913,
WBGene00010914,M110.6,unk,WBGene00010914,
WBGene00010915,M110.7,ALG,WBGene00010915,
WBGene00010916,M110.8,unk,WBGene00010916,
WBGene00010917,M110.9,unk,WBGene00010917,
WBGene00010918,M117.1,unk,WBGene00010918,
WBGene00010919,M117.3,WAGO,WBGene00010919,
WBGene00010920,M117.4,ALG,WBGene00010920,
WBGene00010921,fbxb-4,WAGO,WBGene00010921,
WBGene00010922,M142.5,CSR,WBGene00010922,
WBGene00010923,rle-1,unk,WBGene00010923,
WBGene00010924,pycr-1,unk,WBGene00010924,
WBGene00010925,mfsd-11,unk,WBGene00010925,
WBGene00010926,M153.3,unk,WBGene00010926,
WBGene00010927,clec-259,unk,WBGene00010927,
WBGene00010928,clec-258,unk,WBGene00010928,
WBGene00010929,srt-45,unk,WBGene00010929,
WBGene00010930,srt-46,unk,WBGene00010930,
WBGene00010931,M162.5,WAGO,WBGene00010931,
WBGene00010932,M162.6,unk,WBGene00010932,
WBGene00010933,M162.7,unk,WBGene00010933,
WBGene00010934,fbxa-118,WAGO,WBGene00010934,
WBGene00010935,M163.1,WAGO,WBGene00010935,
WBGene00010936,ztf-14,unk,WBGene00010936,
WBGene00010937,M163.5,unk,WBGene00010937,
WBGene00010938,M163.6,unk,WBGene00010938,
WBGene00010939,M163.7,unk,WBGene00010939,
WBGene00010940,M163.8,unk,WBGene00010940,
WBGene00010941,gss-1,CSR,WBGene00010941,
WBGene00010942,chch-3,CSR,WBGene00010942,
WBGene00010943,M176.4,ALG,WBGene00010943,
WBGene00010944,M176.5,unk,WBGene00010944,
WBGene00010945,chil-13,unk,WBGene00010945,
WBGene00010946,M176.10,unk,WBGene00010946,
WBGene00010947,M176.11,unk,WBGene00010947,
WBGene00010948,M195.2,unk,WBGene00010948,
WBGene00010949,M195.4,unk,WBGene00010949,
WBGene00010950,srt-44,unk,WBGene00010950,
WBGene00010951,M199.2,unk,WBGene00010951,
WBGene00010952,clec-188,unk,WBGene00010952,
WBGene00010953,clec-190,unk,WBGene00010953,
WBGene00010954,clec-189,unk,WBGene00010954,
WBGene00010955,M199.7,unk,WBGene00010955,
WBGene00010956,M199.8,unk,WBGene00010956,
WBGene00010957,nduo-6,ERGO,WBGene00010957,
WBGene00010958,ndfl-4,unk,WBGene00010958,
WBGene00010959,nduo-1,ALG,WBGene00010959,
WBGene00010960,atp-6,ERGO,WBGene00010960,
WBGene00010961,nduo-2,ALG,WBGene00010961,
WBGene00010962,ctc-3,ERGO,WBGene00010962,
WBGene00010963,nduo-4,ALG,WBGene00010963,
WBGene00010964,ctc-1,ALG,WBGene00010964,
WBGene00010965,ctc-2,ERGO,WBGene00010965,
WBGene00010966,nduo-3,ALG,WBGene00010966,
WBGene00010967,nduo-5,ALG,WBGene00010967,
WBGene00010968,R01E6.2,unk,WBGene00010968,
WBGene00010969,R01E6.5,unk,WBGene00010969,
WBGene00010970,glb-20,unk,WBGene00010970,
WBGene00010971,R01E6.7,unk,WBGene00010971,
WBGene00010972,R01H10.4,unk,WBGene00010972,
WBGene00010973,rip-1,unk,WBGene00010973,
WBGene00010974,bbs-5,unk,WBGene00010974,
WBGene00010975,R01H10.7,CSR,WBGene00010975,
WBGene00010976,R02D5.1,WAGO,WBGene00010976,
WBGene00010977,R02D5.3,unk,WBGene00010977,
WBGene00010978,R02D5.4,unk,WBGene00010978,
WBGene00010979,R02D5.6,unk,WBGene00010979,
WBGene00010980,R02D5.7,ALG,WBGene00010980,
WBGene00010981,blos-8,unk,WBGene00010981,
WBGene00010982,flp-32,unk,WBGene00010982,
WBGene00010983,mocs-1,unk,WBGene00010983,
WBGene00010984,nkat-3,unk,WBGene00010984,
WBGene00010985,R03A10.5,unk,WBGene00010985,
WBGene00010986,sprr-1,WAGO,WBGene00010986,
WBGene00010987,R03C1.1,unk,WBGene00010987,
WBGene00010988,metr-1,unk,WBGene00010988,
WBGene00010989,R03D7.2,unk,WBGene00010989,
WBGene00010990,tceb-3,ALG,WBGene00010990,
WBGene00010991,R03D7.5,ALG,WBGene00010991,
WBGene00010992,R03D7.8,ALG,WBGene00010992,
WBGene00010993,vha-20,unk,WBGene00010993,
WBGene00010994,lgc-25,unk,WBGene00010994,
WBGene00010995,ceh-90,unk,WBGene00010995,
WBGene00010996,R03G8.1,unk,WBGene00010996,
WBGene00010997,R03G8.2,WAGO,WBGene00010997,
WBGene00010998,R03G8.3,unk,WBGene00010998,
WBGene00010999,R03G8.4,unk,WBGene00010999,
WBGene00011000,R03G8.6,unk,WBGene00011000,
WBGene00011001,R04B5.1,ALG,WBGene00011001,
WBGene00011002,nhr-205,unk,WBGene00011002,
WBGene00011003,R04B5.5,unk,WBGene00011003,
WBGene00011004,R04B5.6,unk,WBGene00011004,
WBGene00011005,R04B5.7,unk,WBGene00011005,
WBGene00011006,ugt-47,unk,WBGene00011006,
WBGene00011007,R04B5.10,unk,WBGene00011007,
WBGene00011008,R04B5.11,ALG,WBGene00011008,
WBGene00011009,cyp-14A4,unk,WBGene00011009,
WBGene00011010,R04D3.2,unk,WBGene00011010,
WBGene00011011,R04D3.3,CSR,WBGene00011011,
WBGene00011012,R04D3.4,unk,WBGene00011012,
WBGene00011013,srxa-8,unk,WBGene00011013,
WBGene00011014,hpo-30,unk,WBGene00011014,
WBGene00011015,R04F11.2,ALG,WBGene00011015,
WBGene00011016,R04F11.3,unk,WBGene00011016,
WBGene00011017,R04F11.5,CSR,WBGene00011017,
WBGene00011018,R05A10.1,WAGO,WBGene00011018,
WBGene00011019,R05A10.2,unk,WBGene00011019,
WBGene00011020,R05A10.3,unk,WBGene00011020,
WBGene00011021,R05A10.4,unk,WBGene00011021,
WBGene00011022,R05A10.5,unk,WBGene00011022,
WBGene00011023,R05A10.6,unk,WBGene00011023,
WBGene00011024,R05A10.7,unk,WBGene00011024,
WBGene00011025,R05A10.8,unk,WBGene00011025,
WBGene00011026,R05D7.1,unk,WBGene00011026,
WBGene00011027,R05D7.2,ALG,WBGene00011027,
WBGene00011028,R05D7.3,unk,WBGene00011028,
WBGene00011029,abhd-11.2,unk,WBGene00011029,
WBGene00011030,R05D7.5,unk,WBGene00011030,
WBGene00011032,ddx-52,CSR,WBGene00011032,
WBGene00011033,tmem-208,unk,WBGene00011033,
WBGene00011034,paxt-1,CSR,WBGene00011034,
WBGene00011035,snrp-27,CSR,WBGene00011035,
WBGene00011036,edc-3,CSR,WBGene00011036,
WBGene00011037,R05D11.9,CSR,WBGene00011037,
WBGene00011038,R05H5.3,CSR,WBGene00011038,
WBGene00011039,R05H5.4,ALG,WBGene00011039,
WBGene00011040,arv-1,ALG,WBGene00011040,
WBGene00011041,R05H5.7,unk,WBGene00011041,
WBGene00011042,R05H10.1,unk,WBGene00011042,
WBGene00011043,rbm-28,CSR,WBGene00011043,
WBGene00011044,R05H10.3,CSR,WBGene00011044,
WBGene00011045,gpx-2,CSR,WBGene00011045,
WBGene00011046,R05H10.7,unk,WBGene00011046,
WBGene00011047,tebp-1,CSR,WBGene00011047,
WBGene00011048,R06A4.3,WAGO,WBGene00011048,
WBGene00011049,sdz-26,WAGO,WBGene00011049,
WBGene00011050,agl-1,CSR,WBGene00011050,
WBGene00011051,pfs-2,CSR,WBGene00011051,
WBGene00011052,arrd-11,unk,WBGene00011052,
WBGene00011053,arrd-12,unk,WBGene00011053,
WBGene00011054,arrd-13,CSR,WBGene00011054,
WBGene00011055,arrd-14,unk,WBGene00011055,
WBGene00011056,R06B9.5,unk,WBGene00011056,
WBGene00011058,fdps-1,CSR,WBGene00011058,
WBGene00011059,R06C1.4,WAGO,WBGene00011059,
WBGene00011060,R06C1.6,unk,WBGene00011060,
WBGene00011061,wago-1,ALG,WBGene00011061,
WBGene00011062,R06C7.2,CSR,WBGene00011062,
WBGene00011063,cpg-3,CSR,WBGene00011063,
WBGene00011064,adsl-1,CSR,WBGene00011064,
WBGene00011065,R06C7.6,unk,WBGene00011065,
WBGene00011066,ztf-15,WAGO,WBGene00011066,
WBGene00011067,vps-11,unk,WBGene00011067,
WBGene00011068,set-14,CSR,WBGene00011068,
WBGene00011069,ceh-62,unk,WBGene00011069,
WBGene00011070,msrp-7,unk,WBGene00011070,
WBGene00011071,R06F6.8,CSR,WBGene00011071,
WBGene00011072,tag-209,unk,WBGene00011072,
WBGene00011073,R07A4.2,unk,WBGene00011073,
WBGene00011074,R07A4.3,unk,WBGene00011074,
WBGene00011075,R07A4.4,unk,WBGene00011075,
WBGene00011076,scav-5,unk,WBGene00011076,
WBGene00011077,R07B1.5,unk,WBGene00011077,
WBGene00011078,R07B1.6,unk,WBGene00011078,
WBGene00011079,R07B1.7,unk,WBGene00011079,
WBGene00011081,R07B1.9,unk,WBGene00011081,
WBGene00011082,R07B1.11,unk,WBGene00011082,
WBGene00011083,glo-1,unk,WBGene00011083,
WBGene00011084,srsx-21,unk,WBGene00011084,
WBGene00011087,R07B7.2,unk,WBGene00011087,
WBGene00011088,kmo-2,unk,WBGene00011088,
WBGene00011089,kmo-1,unk,WBGene00011089,
WBGene00011090,R07B7.6,unk,WBGene00011090,
WBGene00011092,R07B7.8,unk,WBGene00011092,
WBGene00011093,R07B7.9,unk,WBGene00011093,
WBGene00011094,R07B7.10,unk,WBGene00011094,
WBGene00011095,gana-1,unk,WBGene00011095,
WBGene00011096,R07B7.12,unk,WBGene00011096,
WBGene00011097,nhr-206,unk,WBGene00011097,
WBGene00011098,nhr-207,unk,WBGene00011098,
WBGene00011099,nhr-208,unk,WBGene00011099,
WBGene00011100,nhr-209,unk,WBGene00011100,
WBGene00011101,R07D5.2,unk,WBGene00011101,
WBGene00011102,R07E3.1,unk,WBGene00011102,
WBGene00011103,R07E3.2,unk,WBGene00011103,
WBGene00011104,cut-5,unk,WBGene00011104,
WBGene00011105,R07E3.4,unk,WBGene00011105,
WBGene00011106,acl-5,unk,WBGene00011106,
WBGene00011107,R07E3.6,unk,WBGene00011107,
WBGene00011108,R07E3.7,unk,WBGene00011108,
WBGene00011109,gpch-1,CSR,WBGene00011109,
WBGene00011110,prdx-3,ALG,WBGene00011110,
WBGene00011111,snfc-5,CSR,WBGene00011111,
WBGene00011112,R07E5.4,unk,WBGene00011112,
WBGene00011113,R07E5.5,unk,WBGene00011113,
WBGene00011114,R07E5.6,ALG,WBGene00011114,
WBGene00011115,R07E5.7,unk,WBGene00011115,
WBGene00011116,pdcd-2,CSR,WBGene00011116,
WBGene00011117,R07E5.11,CSR,WBGene00011117,
WBGene00011119,mpc-1,CSR,WBGene00011119,
WBGene00011120,R07E5.15,ALG,WBGene00011120,
WBGene00011121,R07E5.17,unk,WBGene00011121,
WBGene00011122,cpt-2,CSR,WBGene00011122,
WBGene00011123,nuaf-3,unk,WBGene00011123,
WBGene00011124,sdz-27,unk,WBGene00011124,
WBGene00011125,R07H5.5,unk,WBGene00011125,
WBGene00011126,R07H5.6,WAGO,WBGene00011126,
WBGene00011127,fbxb-79,unk,WBGene00011127,
WBGene00011128,adk-1,unk,WBGene00011128,
WBGene00011129,R07H5.9,WAGO,WBGene00011129,
WBGene00011130,zip-6,unk,WBGene00011130,
WBGene00011131,R07H5.11,WAGO,WBGene00011131,
WBGene00011132,R08A2.1,unk,WBGene00011132,
WBGene00011133,R08A2.2,ALG,WBGene00011133,
WBGene00011134,ssp-33,ALG,WBGene00011134,
WBGene00011135,fbxa-147,unk,WBGene00011135,
WBGene00011136,R08A2.5,unk,WBGene00011136,
WBGene00011137,R08A2.7,unk,WBGene00011137,
WBGene00011139,R08B4.3,WAGO,WBGene00011139,
WBGene00011140,R08B4.4,unk,WBGene00011140,
WBGene00011141,nlp-66,unk,WBGene00011141,
WBGene00011142,R08D7.1,CSR,WBGene00011142,
WBGene00011143,rpap-2,unk,WBGene00011143,
WBGene00011144,R08D7.4,unk,WBGene00011144,
WBGene00011145,R08D7.5,WAGO,WBGene00011145,
WBGene00011146,pde-2,CSR,WBGene00011146,
WBGene00011147,R08D7.7,unk,WBGene00011147,
WBGene00011149,R08H2.8,unk,WBGene00011149,
WBGene00011150,nhr-269,unk,WBGene00011150,
WBGene00011151,R08H2.10,unk,WBGene00011151,
WBGene00011152,R09A8.1,CSR,WBGene00011152,
WBGene00011153,R09A8.2,CSR,WBGene00011153,
WBGene00011154,R09A8.5,unk,WBGene00011154,
WBGene00011155,rbm-3.1,ALG,WBGene00011155,
WBGene00011156,rbm-3.2,ALG,WBGene00011156,
WBGene00011157,chil-15,unk,WBGene00011157,
WBGene00011158,chil-16,unk,WBGene00011158,
WBGene00011159,chil-17,unk,WBGene00011159,
WBGene00011160,R09D1.4,unk,WBGene00011160,
WBGene00011161,chil-18,unk,WBGene00011161,
WBGene00011162,chil-19,unk,WBGene00011162,
WBGene00011163,chil-20,unk,WBGene00011163,
WBGene00011164,chil-21,unk,WBGene00011164,
WBGene00011165,R09D1.9,unk,WBGene00011165,
WBGene00011166,chil-22,unk,WBGene00011166,
WBGene00011167,chil-23,unk,WBGene00011167,
WBGene00011168,R09D1.12,unk,WBGene00011168,
WBGene00011169,R09D1.13,unk,WBGene00011169,
WBGene00011170,R09D1.14,unk,WBGene00011170,
WBGene00011171,R09E10.1,ALG,WBGene00011171,
WBGene00011172,R09E10.2,unk,WBGene00011172,
WBGene00011173,acs-18,unk,WBGene00011173,
WBGene00011174,acs-23,unk,WBGene00011174,
WBGene00011175,R09E10.5,unk,WBGene00011175,
WBGene00011176,R09E10.6,ALG,WBGene00011176,
WBGene00011177,R09E10.8,unk,WBGene00011177,
WBGene00011178,R09E10.9,unk,WBGene00011178,
WBGene00011179,R09H10.1,unk,WBGene00011179,
WBGene00011180,R09H10.2,unk,WBGene00011180,
WBGene00011181,R09H10.3,unk,WBGene00011181,
WBGene00011182,R09H10.5,unk,WBGene00011182,
WBGene00011183,R09H10.6,unk,WBGene00011183,
WBGene00011184,R09H10.7,unk,WBGene00011184,
WBGene00011185,R10D12.1,unk,WBGene00011185,
WBGene00011186,clec-226,unk,WBGene00011186,
WBGene00011187,R10D12.6,unk,WBGene00011187,
WBGene00011188,R10D12.7,unk,WBGene00011188,
WBGene00011189,R10D12.8,unk,WBGene00011189,
WBGene00011190,swt-6,unk,WBGene00011190,
WBGene00011191,R10D12.10,ALG,WBGene00011191,
WBGene00011192,srh-24,unk,WBGene00011192,
WBGene00011193,algn-13,CSR,WBGene00011193,
WBGene00011194,R10D12.13,CSR,WBGene00011194,
WBGene00011195,sao-1,CSR,WBGene00011195,
WBGene00011196,R10D12.15,unk,WBGene00011196,
WBGene00011197,srw-145,unk,WBGene00011197,
WBGene00011198,R10E4.1,unk,WBGene00011198,
WBGene00011200,R10E4.3,ALG,WBGene00011200,
WBGene00011201,nth-1,unk,WBGene00011201,
WBGene00011202,R10E4.6,unk,WBGene00011202,
WBGene00011203,R10E4.7,unk,WBGene00011203,
WBGene00011204,R10E4.8,WAGO,WBGene00011204,
WBGene00011205,R10E4.9,unk,WBGene00011205,
WBGene00011206,R10E4.11,WAGO,WBGene00011206,
WBGene00011207,R10E8.1,unk,WBGene00011207,
WBGene00011208,R10E8.2,unk,WBGene00011208,
WBGene00011209,R10E8.3,unk,WBGene00011209,
WBGene00011210,R10E8.4,unk,WBGene00011210,
WBGene00011211,R10E8.5,unk,WBGene00011211,
WBGene00011212,R10E8.6,unk,WBGene00011212,
WBGene00011213,R10E8.8,unk,WBGene00011213,
WBGene00011214,R10E9.2,ALG,WBGene00011214,
WBGene00011215,R10E9.3,ALG,WBGene00011215,
WBGene00011216,usp-46,CSR,WBGene00011216,
WBGene00011217,R10E11.5,unk,WBGene00011217,
WBGene00011218,R10E11.6,CSR,WBGene00011218,
WBGene00011219,srxa-10,unk,WBGene00011219,
WBGene00011220,R10E11.9,unk,WBGene00011220,
WBGene00011221,R10E12.2,CSR,WBGene00011221,
WBGene00011222,R10H10.3,unk,WBGene00011222,
WBGene00011223,R10H10.4,unk,WBGene00011223,
WBGene00011224,R10H10.6,CSR,WBGene00011224,
WBGene00011225,R10H10.7,CSR,WBGene00011225,
WBGene00011226,slc-25A21,unk,WBGene00011226,
WBGene00011227,nlp-67,unk,WBGene00011227,
WBGene00011228,R11.3,unk,WBGene00011228,
WBGene00011229,R11.4,unk,WBGene00011229,
WBGene00011230,nud-2,CSR,WBGene00011230,
WBGene00011231,R11A5.3,WAGO,WBGene00011231,
WBGene00011232,pck-2,CSR,WBGene00011232,
WBGene00011234,R11A5.6,unk,WBGene00011234,
WBGene00011235,suro-1,CSR,WBGene00011235,
WBGene00011236,R11A8.1,WAGO,WBGene00011236,
WBGene00011237,gkow-1,CSR,WBGene00011237,
WBGene00011238,ugt-59,unk,WBGene00011238,
WBGene00011239,pges-2,CSR,WBGene00011239,
WBGene00011240,mask-1,CSR,WBGene00011240,
WBGene00011241,mpz-5,ALG,WBGene00011241,
WBGene00011242,R11D1.1,CSR,WBGene00011242,
WBGene00011243,R11D1.2,unk,WBGene00011243,
WBGene00011244,R11D1.3,unk,WBGene00011244,
WBGene00011245,R11D1.4,unk,WBGene00011245,
WBGene00011246,R11D1.7,unk,WBGene00011246,
WBGene00011247,mrpl-49,unk,WBGene00011247,
