gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM
WBGene00007722	C25D7.15a.1,C25D7.15b.1	300.49	168.79	16.00	3.78	4.25
WBGene00007723	C25F9.2.1	4633.00	4499.16	1.00	0.01	0.01
WBGene00007724	C25F9.4.1,C25F9.4.2	2060.16	1926.32	120.22	2.49	2.80
WBGene00007725	C25F9.5.1,C25F9.5.2	2233.43	2099.59	180.38	3.42	3.85
WBGene00007726	C25F9.6.1,C25F9.6.2	505.00	371.16	11.00	1.18	1.33
WBGene00007727	C25F9.8.1	1145.00	1011.16	0.00	0.00	0.00
WBGene00007728	C25F9.9.1	758.00	624.16	18.00	1.15	1.29
WBGene00007729	C25G4.1.1	1558.00	1424.16	12.00	0.34	0.38
WBGene00007730	C25G4.2.1	699.00	565.16	492.00	34.68	39.04
WBGene00007731	C25G4.3a.1,C25G4.3b.1	773.00	639.16	511.25	31.87	35.87
WBGene00007732	C25G4.4.1	1631.00	1497.16	590.00	15.70	17.67
WBGene00007733	C25G4.6.1	1149.00	1015.16	21.00	0.82	0.93
WBGene00007734	C25G4.7a,C25G4.7b.1,C25G4.7c,C25G4.7d,C25G4.7e,C25G4.7f,C25G4.7g	877.00	743.16	6.00	0.32	0.36
WBGene00007735	C25G4.8.1	1323.00	1189.16	1.00	0.03	0.04
WBGene00007736	C25G4.10a.1,C25G4.10b.1	4141.26	4007.41	3410.42	33.90	38.17
WBGene00007739	C26C6.4a.1,C26C6.4b.1	1315.83	1181.98	13.00	0.44	0.49
WBGene00007740	C26C6.6.1	479.00	345.16	0.00	0.00	0.00
WBGene00007741	C26C6.7.1	1583.00	1449.16	27.00	0.74	0.84
WBGene00007742	C26C6.8.1	928.00	794.16	3.00	0.15	0.17
WBGene00007743	C26C6.9.1	782.00	648.16	262.00	16.10	18.13
WBGene00007744	C26D10.3.1	1572.00	1438.16	117.00	3.24	3.65
WBGene00007745	C26D10.4.1	2541.00	2407.16	96.00	1.59	1.79
WBGene00007746	C26D10.6a.1,C26D10.6b	1747.00	1613.16	217.00	5.36	6.03
WBGene00007747	C26E1.1.1	438.00	304.17	0.00	0.00	0.00
WBGene00007748	C26E1.2a.1,C26E1.2b.1	1500.46	1366.62	66.00	1.92	2.17
WBGene00007749	C26E1.3.1	1613.00	1479.16	98.00	2.64	2.97
WBGene00007750	C26G2.1a.1,C26G2.1b.1,C26G2.1c.1,C26G2.1d.1,C26G2.1e.1,C26G2.1f.1,C26G2.1g.1	3492.60	3358.75	344.00	4.08	4.59
WBGene00007751	C26G2.2a.1,C26G2.2b.1	2319.72	2185.88	241.00	4.39	4.94
WBGene00007752	C26H9A.2a.1,C26H9A.2b.1,C26H9A.2c.1,C26H9A.2d.1	10533.21	10399.37	2165.00	8.29	9.34
WBGene00007753	C27A7.1a.1,C27A7.1b.1,C27A7.1c.1,C27A7.1d.1	2510.90	2377.06	491.00	8.23	9.26
WBGene00007754	C27A7.2	1458.00	1324.16	14.00	0.42	0.47
WBGene00007755	C27A7.3a.1,C27A7.3b.1,C27A7.3c.1,C27A7.3d.1	2260.00	2126.16	52.00	0.97	1.10
WBGene00007756	C27A7.5a.1,C27A7.5b.1,C27A7.5c.1,C27A7.5d.1,C27A7.5e.1	2328.72	2194.88	1032.00	18.73	21.09
WBGene00007757	C27A7.6a.1,C27A7.6b,C27A7.6c.1,C27A7.6d.1,C27A7.6d.2,C27A7.6d.3,C27A7.6d.4,C27A7.6d.5	1745.30	1611.46	1497.00	37.01	41.66
WBGene00007758	C27A7.8a.1,C27A7.8b.1	261.35	128.95	46.00	14.21	16.00
WBGene00007759	C27A7.9.1	288.00	154.82	0.00	0.00	0.00
WBGene00007760	C27B7.2.1	827.00	693.16	396.00	22.76	25.62
WBGene00007761	C27B7.4a.1,C27B7.4b.1,C27B7.4b.2	4186.68	4052.83	6168.00	60.63	68.26
WBGene00007762	C27B7.5.1	1393.00	1259.16	1686.00	53.35	60.05
WBGene00007763	C27B7.6.1	1636.00	1502.16	4.00	0.11	0.12
WBGene00007764	C27B7.7a.1,C27B7.7b	4572.20	4438.36	415.00	3.73	4.19
WBGene00007765	C27B7.9.1	404.00	270.19	483.00	71.22	80.17
WBGene00007766	C27C7.1.1	1105.00	971.16	472.90	19.40	21.84
WBGene00007767	C27C7.2	201.00	72.58	0.00	0.00	0.00
WBGene00007768	C27C7.5a.1,C27C7.5b.1	832.50	698.66	0.00	0.00	0.00
WBGene00007769	C27C7.7.1	1057.00	923.16	25.00	1.08	1.21
WBGene00007770	C27C7.8.1	531.00	397.16	0.00	0.00	0.00
WBGene00007771	C27C12.1.1	1120.00	986.16	387.00	15.63	17.60
WBGene00007772	C27C12.2.1	2116.00	1982.16	460.00	9.25	10.41
WBGene00007773	C27C12.3.1	1998.00	1864.16	497.76	10.64	11.98
WBGene00007774	C27C12.4.1	1508.00	1374.16	379.00	10.99	12.37
WBGene00007775	C27C12.5.1	1608.00	1474.16	52.00	1.41	1.58
WBGene00007776	C27C12.6.1	964.00	830.16	15.00	0.72	0.81
WBGene00007777	C27D8.1.1	1131.00	997.16	5.00	0.20	0.22
WBGene00007778	C27D8.2.1	3155.00	3021.16	21.00	0.28	0.31
WBGene00007779	C27D8.3a.1,C27D8.3b.1	2944.28	2810.44	438.00	6.21	6.99
WBGene00007780	C27D8.4.1	1081.00	947.16	1032.00	43.41	48.87
WBGene00007784	C27H6.2.1	1782.00	1648.16	4082.00	98.67	111.08
WBGene00007785	C27H6.3.1	1467.00	1333.16	1720.00	51.40	57.86
WBGene00007786	C27H6.4a.1,C27H6.4b.1,C27H6.4c.1	873.68	739.83	4397.00	236.78	266.55
WBGene00007787	C27H6.8.1	1165.00	1031.16	2916.00	112.66	126.83
WBGene00007788	C28A5.1.1	3781.00	3647.16	3082.25	33.67	37.90
WBGene00007789	C28A5.2.1	3771.00	3637.16	2726.75	29.87	33.62
WBGene00007791	C28A5.6.1	3286.00	3152.16	53.94	0.68	0.77
WBGene00007792	C28D4.4.1	1112.00	978.16	1.30	0.05	0.06
WBGene00007793	C28D4.5.1	1174.00	1040.16	3.83	0.15	0.17
WBGene00007794	C28D4.7.1	1077.00	943.16	1.31	0.06	0.06
WBGene00007795	C28D4.8.1	1158.00	1024.16	2.56	0.10	0.11
WBGene00007796	C28D4.10a.1,C28D4.10b.1	486.00	352.16	8.00	0.91	1.02
WBGene00007797	C29A12.1.1	968.00	834.16	1752.00	83.68	94.20
WBGene00007798	C29A12.2	1006.00	872.16	17.22	0.79	0.89
WBGene00007799	C29A12.4a.1,C29A12.4b.1,C29A12.4c.1,C29A12.4d.1,C29A12.4e.1,C29A12.4f.1,C29A12.4g.1,C29A12.4h.1,C29A12.4i.1,C29A12.4j.1,C29A12.4k.1,C29A12.4l.1,C29A12.4m.1	1990.93	1857.10	453.00	9.72	10.94
WBGene00007800	C29A12.6a.1,C29A12.6b.1	2140.84	2006.99	30.00	0.60	0.67
WBGene00007801	C29E6.2a.1,C29E6.2b.1	3732.64	3598.79	213.00	2.36	2.65
WBGene00007802	C29E6.4.1	3637.00	3503.16	17.00	0.19	0.22
WBGene00007804	C29F3.3.1	456.00	322.17	0.00	0.00	0.00
WBGene00007805	C29F3.4.1	724.00	590.16	0.00	0.00	0.00
WBGene00007806	C29F3.5.1	619.00	485.16	15.00	1.23	1.39
WBGene00007807	C29F3.7a.1,C29F3.7b.1	1570.96	1437.12	655.00	18.16	20.44
WBGene00007808	C29F4.2.1	2004.00	1870.16	441.00	9.39	10.58
WBGene00007809	C29F4.3.1	1251.00	1117.16	10.00	0.36	0.40
WBGene00007810	C29F7.1.1,C29F7.1.2,C29F7.1.3	2325.09	2191.24	100.00	1.82	2.05
WBGene00007811	C29F7.2a.1,C29F7.2b.1	1310.00	1176.16	799.00	27.06	30.47
WBGene00007812	C29F7.3.1	804.00	670.16	530.00	31.51	35.47
WBGene00007813	C29F7.6a.1,C29F7.6b.1	2612.00	2478.16	56.00	0.90	1.01
WBGene00007816	C30F2.2.1,C30F2.2.2	1067.93	934.08	13.00	0.55	0.62
WBGene00007817	C30F2.3.1	1443.00	1309.16	79.00	2.40	2.71
WBGene00007818	C30F2.4.1,C30F2.4.2	299.00	165.66	8.00	1.92	2.17
WBGene00007819	C30F2.5.1	1239.00	1105.16	62.00	2.24	2.52
WBGene00007820	C30H6.1a.1,C30H6.1b.1,C30H6.1c.1,C30H6.1d.1,C30H6.1e.1,C30H6.1g.1,C30H6.1h.1,C30H6.1i.1,C30H6.1j.1,C30H6.1k.1,C30H6.1l.1,C30H6.1m.1,C30H6.1n.1,C30H6.1o.1,C30H6.1p.1,C30H6.1q.1	2230.00	2096.16	4.00	0.08	0.09
WBGene00007821	C30H6.3	1588.00	1454.16	5.00	0.14	0.15
WBGene00007822	C30H6.4.1	1431.00	1297.16	0.00	0.00	0.00
WBGene00007823	C30H6.5a.1,C30H6.5b.1	1880.00	1746.16	12.00	0.27	0.31
WBGene00007824	C30H6.7a.1,C30H6.7b	1101.00	967.16	2556.00	105.29	118.53
WBGene00007825	C30H6.8.1	626.00	492.16	490.00	39.67	44.65
WBGene00007826	C30H6.9.1	760.00	626.16	706.00	44.92	50.57
WBGene00007827	C30H6.10.1	542.00	408.16	31.00	3.03	3.41
WBGene00007829	C31A11.1.1	2174.00	2040.16	8.00	0.16	0.18
WBGene00007831	C31A11.3.1	852.00	718.16	0.00	0.00	0.00
WBGene00007832	C31A11.4.1	902.00	768.16	4.00	0.21	0.23
WBGene00007833	C31A11.5.1	2218.00	2084.16	246.00	4.70	5.29
WBGene00007834	C31A11.6.1	1187.00	1053.16	0.00	0.00	0.00
WBGene00007835	C31A11.7.1	2256.00	2122.16	21.00	0.39	0.44
WBGene00007836	C31C9.2.1	1195.00	1061.16	1599.00	60.03	67.58
WBGene00007837	C31C9.3.1	1306.00	1172.16	95.00	3.23	3.63
WBGene00007838	C31C9.4	2920.00	2786.16	59.00	0.84	0.95
WBGene00007840	C31C9.6.1	2856.00	2722.16	108.08	1.58	1.78
WBGene00007841	C31C9.7.1	446.00	312.17	37.00	4.72	5.32
WBGene00007842	C31E10.1	1283.00	1149.16	0.00	0.00	0.00
WBGene00007844	C31E10.3a.1,C31E10.3b.1	1971.00	1837.16	6.00	0.13	0.15
WBGene00007846	C31E10.5.1	2288.00	2154.16	866.00	16.02	18.03
WBGene00007847	C31E10.6.1	2020.00	1886.16	168.00	3.55	3.99
WBGene00007848	C31E10.7.1	563.00	429.16	1089.00	101.10	113.81
WBGene00007849	C31E10.8.1	4087.00	3953.16	238.00	2.40	2.70
WBGene00007850	C31G12.1.1	722.00	588.16	114.00	7.72	8.69
WBGene00007851	C31G12.2.1	804.00	670.16	8.00	0.48	0.54
WBGene00007852	C31G12.3.1	210.00	80.56	0.00	0.00	0.00
WBGene00007853	C31G12.4a.1,C31G12.4b.1	2484.00	2350.16	3.00	0.05	0.06
WBGene00007854	C31H5.1.1	1088.00	954.16	3.00	0.13	0.14
WBGene00007855	C31H5.4.1	183.00	57.28	106.00	73.72	83.00
WBGene00007856	C31H5.5.1	720.00	586.16	70.00	4.76	5.36
WBGene00007857	C31H5.6a.1,C31H5.6b.1	1241.07	1107.23	517.00	18.60	20.94
WBGene00007858	C31H5.7.1	498.00	364.16	9.00	0.98	1.11
WBGene00007859	C32A3.2.1	2164.00	2030.16	1902.00	37.33	42.02
WBGene00007860	C32A3.3a.1,C32A3.3a.2,C32A3.3b.1	1645.80	1511.96	849.00	22.37	25.18
WBGene00007861	C32A9.1.1	1252.00	1118.16	5.00	0.18	0.20
WBGene00007862	C32C4.1a.1,C32C4.1b.1,C32C4.1c.1,C32C4.1e.1,C32C4.1f.1,C32C4.1g.1,C32C4.1h.1,C32C4.1i.1	1693.23	1559.38	51.00	1.30	1.47
WBGene00007863	C32C4.3a.1,C32C4.3c.1	1183.00	1049.16	7.00	0.27	0.30
WBGene00007864	C32H11.1a.1,C32H11.1b.1	1440.00	1306.16	1.00	0.03	0.03
WBGene00007865	C32H11.2.1	1263.00	1129.16	0.00	0.00	0.00
WBGene00007866	C32H11.3.1	1263.00	1129.16	19.00	0.67	0.75
WBGene00007867	C32H11.4.1	1183.00	1049.16	69.00	2.62	2.95
WBGene00007868	C32H11.5.1	727.00	593.16	14.00	0.94	1.06
WBGene00007869	C32H11.6.1	651.00	517.16	0.00	0.00	0.00
WBGene00007870	C32H11.7	273.00	140.12	47.41	13.48	15.18
WBGene00007871	C32H11.8.1	588.00	454.16	3.00	0.26	0.30
WBGene00007872	C32H11.9.1	1150.00	1016.16	0.00	0.00	0.00
WBGene00007873	C32H11.10.1	1140.00	1006.16	1.00	0.04	0.04
WBGene00007874	C32H11.11.1	603.00	469.16	0.00	0.00	0.00
WBGene00007875	C32H11.12.1	1157.00	1023.16	184.00	7.16	8.07
WBGene00007876	C32H11.13.1	1065.00	931.16	3.00	0.13	0.14
WBGene00007877	C33A11.1.1	2470.00	2336.16	401.00	6.84	7.70
WBGene00007878	C33A11.2.1	1064.00	930.16	181.00	7.75	8.73
WBGene00007880	C33A12.1.1	576.00	442.16	1827.00	164.62	185.32
WBGene00007881	C33A12.2.1	433.00	299.18	39.00	5.19	5.85
WBGene00007882	C33A12.3a.1,C33A12.3b.1	1081.00	947.16	1121.00	47.15	53.08
WBGene00007883	C33A12.4.1	393.00	259.21	123.00	18.91	21.28
WBGene00007885	C33A12.6a.1,C33A12.6b.1	1689.00	1555.16	137.00	3.51	3.95
WBGene00007886	C33A12.7.1	834.00	700.16	227.00	12.92	14.54
WBGene00007887	C33A12.12.1	2345.00	2211.16	199.00	3.59	4.04
WBGene00007888	C33A12.15.1	580.00	446.16	0.00	0.00	0.00
WBGene00007889	C33A12.16	956.00	822.16	0.00	0.00	0.00
WBGene00007890	C33A12.19a.1,C33A12.19b.1	817.00	683.16	295.00	17.20	19.37
WBGene00007891	C33B4.2.1	1047.00	913.16	4.00	0.17	0.20
WBGene00007892	C33B4.4.1,C33B4.4.2	543.61	409.77	149.00	14.49	16.31
WBGene00007893	C33B4.5.1	712.00	578.16	0.00	0.00	0.00
WBGene00007894	C33D3.3.1	1799.00	1665.16	4.00	0.10	0.11
WBGene00007895	C33D3.4.1	565.00	431.16	0.00	0.00	0.00
WBGene00007896	C33D3.5.1	1512.00	1378.16	1.00	0.03	0.03
WBGene00007897	C33D9.2.1	1008.00	874.16	0.00	0.00	0.00
WBGene00007898	C33D9.3a.1,C33D9.3b.1	1686.60	1552.75	43.00	1.10	1.24
WBGene00007899	C33D9.5	1604.00	1470.16	95.00	2.57	2.90
WBGene00007900	C33D9.6a.1,C33D9.6a.2,C33D9.6b.1	1831.78	1697.93	451.87	10.60	11.94
WBGene00007901	C33D9.8.1,C33D9.8.2	1028.00	894.16	24.00	1.07	1.20
WBGene00007902	C33D9.9	1157.00	1023.16	128.13	4.99	5.62
WBGene00007903	C33G3.3.1	1510.00	1376.16	121.00	3.50	3.94
WBGene00007904	C33G3.4.1	2842.00	2708.16	420.00	6.18	6.96
WBGene00007905	C33G3.5.1	1528.00	1394.16	0.00	0.00	0.00
WBGene00007906	C33G3.6.1,C33G3.6.2	2264.69	2130.84	397.00	7.42	8.36
WBGene00007907	C34B4.2a.1,C34B4.2a.2,C34B4.2a.3,C34B4.2a.4,C34B4.2b	1605.26	1471.42	521.00	14.11	15.88
WBGene00007908	C34B4.3.1	1412.00	1278.16	65.00	2.03	2.28
WBGene00007909	C34B4.4.1	1129.00	995.16	3.00	0.12	0.14
WBGene00007910	C34B4.5.1	1134.00	1000.16	5.00	0.20	0.22
WBGene00007911	C34B7.1.1	1569.00	1435.16	76.00	2.11	2.38
WBGene00007912	C34B7.2.1	2881.00	2747.16	3341.00	48.45	54.55
WBGene00007913	C34B7.3.1	1750.00	1616.16	191.00	4.71	5.30
WBGene00007914	C34B7.4.1	2676.00	2542.16	2557.00	40.07	45.11
WBGene00007916	C34C6.3.1	1766.00	1632.16	93.00	2.27	2.56
WBGene00007917	C34C6.4.1	1839.00	1705.16	1461.00	34.14	38.43
WBGene00007918	C34C6.5a.1,C34C6.5b.1,C34C6.5c.1,C34C6.5d.1	1587.40	1453.56	625.00	17.13	19.28
WBGene00007919	C34C6.7a.1,C34C6.7b.1	1298.49	1164.65	167.00	5.71	6.43
WBGene00007920	C34C12.1.1	1419.00	1285.16	0.00	0.00	0.00
WBGene00007921	C34C12.2.1	4920.00	4786.16	2213.00	18.42	20.74
WBGene00007922	C34C12.3.1	1672.00	1538.16	862.00	22.33	25.13
WBGene00007923	C34C12.4.1	597.00	463.16	422.00	36.30	40.86
WBGene00007924	C34C12.5.1,C34C12.5.2	951.46	817.61	974.00	47.46	53.43
WBGene00007925	C34C12.6.1	1295.00	1161.16	197.00	6.76	7.61
WBGene00007926	C34C12.7.1	1006.00	872.16	81.00	3.70	4.17
WBGene00007927	C34C12.8.1	885.00	751.16	1954.00	103.64	116.67
WBGene00007928	C34C12.9.1	1064.00	930.16	37.00	1.58	1.78
WBGene00007929	C34D1.1.1	1756.00	1622.16	1.00	0.02	0.03
WBGene00007931	C34D1.4a.1,C34D1.4b.1,C34D1.4c.1	753.09	623.61	151.00	9.65	10.86
WBGene00007932	C34D1.5a.1,C34D1.5b.1,C34D1.5c.1	537.71	405.19	165.00	16.22	18.26
WBGene00007933	C34E7.3.1	1060.00	926.16	8.00	0.34	0.39
WBGene00007934	C34E7.4.1	1135.00	1001.16	199.00	7.92	8.91
WBGene00007935	C34E11.2a.1,C34E11.2b.1,C34E11.2c.1,C34E11.2d.1,C34E11.2e.1,C34E11.2f.1,C34E11.2g.1	2915.23	2781.39	34.00	0.49	0.55
WBGene00007937	C34E11.4.1	573.00	439.16	12.00	1.09	1.23
WBGene00007938	C34F6.1.1	3486.00	3352.16	52.00	0.62	0.70
WBGene00007939	C34F6.5a.1,C34F6.5b.1	974.18	840.34	121.00	5.74	6.46
WBGene00007941	C34F6.7.1	2025.00	1891.16	189.00	3.98	4.48
WBGene00007942	C34F6.8.1	1435.00	1301.16	806.00	24.68	27.78
WBGene00007943	C34F6.9.1	3895.00	3761.16	609.00	6.45	7.26
WBGene00007944	C34F6.10a.1,C34F6.10a.2,C34F6.10b.1,C34F6.10c.1,C34F6.10d.1,C34F6.10d.2	4989.45	4855.60	778.00	6.38	7.19
WBGene00007945	C34F6.11.1	755.00	621.16	69.00	4.43	4.98
WBGene00007946	C35A5.2.1	1648.00	1514.16	24.00	0.63	0.71
WBGene00007947	C35A5.3.1	1514.00	1380.16	915.00	26.41	29.73
WBGene00007948	C35A5.4.1	1428.00	1294.16	1.00	0.03	0.03
WBGene00007949	C35A5.5.1	1868.00	1734.16	10.00	0.23	0.26
WBGene00007950	C35A5.6a.1,C35A5.6b.1	625.29	491.45	206.00	16.70	18.80
WBGene00007951	C35A5.7.1	1815.00	1681.16	55.00	1.30	1.47
WBGene00007952	C35A5.8.1	3486.00	3352.16	11522.00	136.94	154.16
WBGene00007953	C35A5.9.1	1179.00	1045.16	4.00	0.15	0.17
WBGene00007954	C35C5.2.1	2585.00	2451.16	5.00	0.08	0.09
WBGene00007955	C35C5.3a.1,C35C5.3b.1	1070.01	936.17	1065.00	45.32	51.02
WBGene00007956	C35C5.6.1	4193.00	4059.16	1383.00	13.57	15.28
WBGene00007957	C35C5.8a.1,C35C5.8b.1,C35C5.8b.2,C35C5.8b.3	1121.24	987.40	110.00	4.44	5.00
WBGene00007958	C35C5.9.1,C35C5.9.2	409.62	275.81	136.00	19.64	22.11
WBGene00007959	C35C5.10a.1,C35C5.10b.1	1152.12	1018.27	171.00	6.69	7.53
WBGene00007960	C35D6.3.1,C35D6.3.2	566.00	432.16	3.00	0.28	0.31
WBGene00007961	C35D6.4.1	612.00	478.16	65.23	5.44	6.12
WBGene00007962	C35D6.5	867.00	733.16	2.00	0.11	0.12
WBGene00007963	C36A4.1.1	1631.00	1497.16	208.73	5.55	6.25
WBGene00007964	C36A4.2.1	1570.00	1436.16	379.26	10.52	11.84
WBGene00007965	C36A4.4.1	1686.00	1552.16	6998.85	179.64	202.23
WBGene00007966	C36A4.5.1	2919.00	2785.16	1900.55	27.19	30.61
WBGene00007967	C36A4.6.1	1677.00	1543.16	145.43	3.75	4.23
WBGene00007969	C36A4.9a.1,C36A4.9b.1	2326.85	2193.01	14479.00	263.04	296.12
WBGene00007970	C36A4.10.1,C36A4.10.2,C36A4.10.3,C36A4.10.4,C36A4.10.5,C36A4.10.6,C36A4.10.7	1311.59	1177.75	61.39	2.08	2.34
WBGene00007971	C36B1.3.1	944.00	810.16	3454.00	169.85	191.21
WBGene00007972	C36B1.5.1	1616.00	1482.16	1749.00	47.01	52.92
WBGene00007973	C36B1.6a.1,C36B1.6b.1	632.03	498.19	43.00	3.44	3.87
WBGene00007974	C36B1.7.1	694.00	560.16	1626.00	115.65	130.19
WBGene00007975	C36B1.8a.1,C36B1.8b.1,C36B1.8c.1	3758.18	3624.33	3744.00	41.16	46.33
WBGene00007976	C36B1.9.1	2085.00	1951.16	509.00	10.39	11.70
WBGene00007977	C36B1.10.1	1259.00	1125.16	9.00	0.32	0.36
WBGene00007978	C36B1.11.1	1317.00	1183.16	4154.00	139.88	157.47
WBGene00007979	C36B1.12a.1,C36B1.12a.2,C36B1.12b.1,C36B1.12c.1,C36B1.12c.2	2267.31	2133.46	5690.00	106.25	119.62
WBGene00007980	C36E8.1.1	2503.00	2369.16	5475.00	92.07	103.65
WBGene00007981	C36E8.2.1	1075.00	941.16	96.00	4.06	4.57
WBGene00007982	C36E8.3.1	1877.00	1743.16	424.00	9.69	10.91
WBGene00007983	C36E8.4.1	1693.00	1559.16	162.00	4.14	4.66
WBGene00007984	C36F7.1.1	1869.00	1735.16	99.60	2.29	2.57
WBGene00007985	C36F7.2.1,C36F7.2.2	1026.06	892.22	796.00	35.54	40.01
WBGene00007986	C36F7.5.1	1266.00	1132.16	5.74	0.20	0.23
WBGene00007987	C36H8.1.1	1389.00	1255.16	0.00	0.00	0.00
WBGene00007988	C37A5.1.1	1550.00	1416.16	36.00	1.01	1.14
WBGene00007989	C37A5.2.1	720.00	586.16	76.39	5.19	5.85
WBGene00007990	C37A5.4.1	776.00	642.16	14.61	0.91	1.02
WBGene00007991	C37A5.7.1	1458.00	1324.16	454.00	13.66	15.38
WBGene00007992	C37A5.8.1	423.00	289.18	14.00	1.93	2.17
WBGene00007993	C37E2.1.1,C37E2.1.2	1808.38	1674.53	1290.00	30.69	34.55
WBGene00007994	C37E2.2a.1,C37E2.2b	825.00	691.16	21.00	1.21	1.36
WBGene00007995	C37E2.3.1	651.00	517.16	3.00	0.23	0.26
WBGene00007996	C38C6.3.1	1140.00	1006.16	37.00	1.47	1.65
WBGene00007997	C38C6.4.1	1169.00	1035.16	2.00	0.08	0.09
WBGene00007998	C38C6.5	1546.00	1412.16	1.00	0.03	0.03
WBGene00007999	C38C6.6.1	1940.00	1806.16	227.00	5.01	5.64
WBGene00008000	C38C10.2.1	1789.00	1655.16	6869.00	165.34	186.13
WBGene00008001	C38C10.3.1	1001.00	867.16	0.00	0.00	0.00
WBGene00008002	C38C10.6.1	390.00	256.21	12.00	1.87	2.10
WBGene00008003	C38D4.1a.1,C38D4.1b	1613.00	1479.16	629.33	16.95	19.08
WBGene00008005	C38D4.4.1	1834.00	1700.16	3612.00	84.64	95.28
WBGene00008006	C38D4.5a.1,C38D4.5b.1,C38D4.5c.1	2676.33	2542.49	2724.00	42.68	48.05
WBGene00008007	C38D4.7.1	1076.00	942.16	43.00	1.82	2.05
WBGene00008008	C38D4.9.1	712.00	578.16	230.00	15.85	17.84
WBGene00008009	C38D9.1.1	1215.00	1081.16	1.00	0.04	0.04
WBGene00008010	C38D9.2.1,C38D9.2.2,C38D9.2.3,C38D9.2.4	1959.15	1825.30	31.00	0.68	0.76
WBGene00008012	C38D9.4.1	1038.00	904.16	1.00	0.04	0.05
WBGene00008013	C38D9.5	3752.00	3618.16	2.00	0.02	0.02
WBGene00008014	C38D9.6.1	1696.00	1562.16	5.00	0.13	0.14
WBGene00008015	C38D9.7.1	1218.00	1084.16	0.00	0.00	0.00
WBGene00008016	C38D9.8.1	1196.00	1062.16	107.00	4.01	4.52
WBGene00008017	C38D9.9.1	1091.00	957.16	4.00	0.17	0.19
WBGene00008018	C38H2.1a.1,C38H2.1b.1	2664.03	2530.18	217.00	3.42	3.85
WBGene00008019	C38H2.2.1	1757.00	1623.16	385.00	9.45	10.64
WBGene00008020	C38H2.3.1	708.00	574.16	43.00	2.98	3.36
WBGene00008021	C39B10.1.1	2051.00	1917.16	32.00	0.66	0.75
WBGene00008022	C39B10.2a.1,C39B10.2b.1,C39B10.2c.1,C39B10.2d.1,C39B10.2e.1,C39B10.2f.1,C39B10.2g.1,C39B10.2h.1,C39B10.2i.1,C39B10.2j.1	1801.69	1667.84	20.00	0.48	0.54
WBGene00008023	C39B10.3.1	495.00	361.16	7.00	0.77	0.87
WBGene00008024	C39B10.4.1	369.00	235.25	0.00	0.00	0.00
WBGene00008025	C39B10.5.1	552.00	418.16	11.00	1.05	1.18
WBGene00008026	C39E9.1	635.00	501.16	0.00	0.00	0.00
WBGene00008027	C39E9.2.1	684.00	550.16	148.00	10.72	12.07
WBGene00008028	C39E9.4.1	763.00	629.16	50.00	3.17	3.56
WBGene00008029	C39E9.5.1	716.00	582.16	0.00	0.00	0.00
WBGene00008030	C39E9.6.1	692.00	558.16	1.00	0.07	0.08
WBGene00008031	C39E9.7.1,C39E9.7.2	1553.00	1419.16	47.00	1.32	1.49
WBGene00008032	C39E9.8a.1,C39E9.8b.1,C39E9.8c.1,C39E9.8d.1,C39E9.8e.1,C39E9.8f.1,C39E9.8g.1	953.33	819.48	1603.00	77.93	87.73
WBGene00008033	C39E9.10.1	1607.00	1473.16	71.00	1.92	2.16
WBGene00008034	C39E9.11.1	1367.00	1233.16	2637.00	85.19	95.91
WBGene00008035	C39E9.12.1	1345.00	1211.16	3482.00	114.54	128.94
WBGene00008036	C40C9.3.1	1108.00	974.16	11.00	0.45	0.51
WBGene00008037	C40C9.4a.1,C40C9.4b.1	532.00	398.16	0.00	0.00	0.00
WBGene00008038	C40H1.2	940.00	806.16	15.00	0.74	0.83
WBGene00008039	C40H1.3.1	1515.00	1381.16	4.00	0.12	0.13
WBGene00008040	C40H1.5.1	475.00	341.16	305.00	35.62	40.10
WBGene00008041	C40H1.6.1	572.00	438.16	887.00	80.65	90.79
WBGene00008042	C40H1.7a.1,C40H1.7b.1	1127.40	995.24	169.00	6.77	7.62
WBGene00008043	C40H1.8.1	1166.00	1032.16	27.00	1.04	1.17
WBGene00008044	C40H1.9.1	1200.00	1066.16	4.00	0.15	0.17
WBGene00008045	C40H5.2a.1,C40H5.2b.1,C40H5.2c.1	903.30	769.46	32.00	1.66	1.87
WBGene00008047	C40H5.4.1	2871.00	2737.16	35.00	0.51	0.57
WBGene00008048	C40H5.6	453.00	319.17	3.06	0.38	0.43
WBGene00008050	C41C4.1.1	1148.00	1014.16	22.00	0.86	0.97
WBGene00008051	C41C4.3.1	1951.00	1817.16	45.00	0.99	1.11
WBGene00008052	C41C4.7a.1,C41C4.7b.1	1349.12	1215.28	3008.00	98.61	111.01
WBGene00008053	C41C4.8.1	2530.00	2396.16	13506.00	224.56	252.80
WBGene00008054	C41C4.9.1	342.00	208.33	0.00	0.00	0.00
WBGene00008055	C41G6.1	1481.00	1347.16	1.00	0.03	0.03
WBGene00008056	C41G6.5.1	1122.00	988.16	0.00	0.00	0.00
WBGene00008057	C41G6.6.1	1147.00	1013.16	1.00	0.04	0.04
WBGene00008058	C41G6.12.1	648.00	514.16	0.00	0.00	0.00
WBGene00008059	C41G6.13.1	681.00	547.16	0.00	0.00	0.00
WBGene00008060	C41G6.16	1104.00	970.16	0.00	0.00	0.00
