gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM
WBGene00004013	F38A6.1a.1,F38A6.1b.1,F38A6.1c.1	1939.90	1795.74	155.00	3.62	4.24
WBGene00004014	Y37E3.9.1	1078.00	933.85	5847.00	262.82	307.38
WBGene00004015	T24H7.1.1	1134.00	989.85	6684.00	283.44	331.51
WBGene00004016	Y54F10BM.14.1	1088.00	943.85	664.00	29.53	34.54
WBGene00004017	F27E5.4.1	861.00	716.85	14.00	0.82	0.96
WBGene00004020	EGAP2.3.1	1511.00	1366.85	825.00	25.34	29.63
WBGene00004023	T16D1.2.1	1418.00	1273.85	225.00	7.41	8.67
WBGene00004024	Y75B8A.1.1	1270.00	1125.85	81.00	3.02	3.53
WBGene00004025	F35G2.4.1	1736.00	1591.85	506.00	13.34	15.61
WBGene00004026	T20B3.7.1,T20B3.7.2	1039.00	894.85	39.00	1.83	2.14
WBGene00004027	Y49E10.14a.1,Y49E10.14b.1	1116.00	971.85	1874.00	80.94	94.67
WBGene00004028	Y18H1A.6a.1,Y18H1A.6b.1,Y18H1A.6c.1,Y18H1A.6d.1	1535.48	1392.08	705.00	21.26	24.86
WBGene00004029	K09B11.1a.1,K09B11.1a.2,K09B11.1b.1,K09B11.1c	1919.96	1775.81	849.00	20.07	23.47
WBGene00004030	F07C6.1a.1,F07C6.1b.1	896.64	756.19	28.00	1.55	1.82
WBGene00004031	T13F2.3a.1,T13F2.3b.1	3391.00	3246.85	821.00	10.61	12.41
WBGene00004032	F57F5.5a.1,F57F5.5a.2,F57F5.5a.3,F57F5.5b.1,F57F5.5c.1	2913.80	2769.64	2177.00	32.99	38.59
WBGene00004033	E01H11.1a.1,E01H11.1b.1,E01H11.1c.1,E01H11.1d.1,E01H11.1e.1,E01H11.1f.1	2597.81	2453.66	723.00	12.37	14.47
WBGene00004034	F09E5.1.1	2332.00	2187.85	2615.00	50.17	58.68
WBGene00004035	Y73F8A.1.1	2299.00	2154.85	23.00	0.45	0.52
WBGene00004036	F31B12.1a.1,F31B12.1b.1,F31B12.1c.1,F31B12.1d.1,F31B12.1e.1,F31B12.1f.1,F31B12.1g.1,F31B12.1h.1,F31B12.1i.1,F31B12.1j.1,F31B12.1k.1,F31B12.1l.1	6682.78	6538.63	461.00	2.96	3.46
WBGene00004037	Y75B12B.6.1	2896.00	2751.85	243.00	3.71	4.34
WBGene00004038	T01E8.3.1	4427.00	4282.85	438.00	4.29	5.02
WBGene00004039	R05G6.8.1	2416.00	2271.85	2150.00	39.72	46.46
WBGene00004040	C04G6.3.1	4713.00	4568.85	4007.00	36.81	43.06
WBGene00004041	F44E2.11.1	654.00	509.85	315.00	25.93	30.33
WBGene00004042	C14B9.4.1	2289.00	2144.85	9109.00	178.27	208.50
WBGene00004043	Y71F9B.7.1	2177.00	2032.85	3447.00	71.18	83.25
WBGene00004044	F55G1.8.1	2051.00	1906.85	10615.00	233.67	273.29
WBGene00004045	K10F12.3a.1,K10F12.3b.1	3327.19	3183.03	58.00	0.76	0.89
WBGene00004046	F45E4.2.1	973.00	828.85	7718.61	390.90	457.18
WBGene00004047	Y55F3AL.1a.1,Y55F3AL.1b.1,Y55F3AL.1c.1,Y55F3AL.1d.1,Y55F3AL.1e.1,Y55F3AL.1f.1	6308.03	6163.88	1634.00	11.13	13.01
WBGene00004048	K04B12.1.1	5538.00	5393.85	83.00	0.65	0.76
WBGene00004049	Y71F9AL.18a.1,Y71F9AL.18a.2,Y71F9AL.18b.1,Y71F9AL.18c.1,Y71F9AL.18d.1	2579.28	2435.24	2711.77	46.74	54.67
WBGene00004050	E02H1.4.1,E02H1.4.2	1860.84	1716.69	3120.00	76.29	89.22
WBGene00004051	F20C5.1a.1,F20C5.1b.1,F20C5.1c.1,F20C5.1d.1,F20C5.1e.1,F20C5.1f.1,F20C5.1g.1,F20C5.1h.1,F20C5.1i.1	2593.74	2449.59	2967.00	50.84	59.46
WBGene00004052	H23L24.5.1	1790.00	1645.85	58.00	1.48	1.73
WBGene00004053	ZK1005.1a.1,ZK1005.1b.1	6867.01	6722.85	2580.00	16.11	18.84
WBGene00004054	AC8.1	2214.00	2069.85	194.23	3.94	4.61
WBGene00004055	B0218.3.1	1671.00	1526.85	484.00	13.31	15.56
WBGene00004056	F42G8.3a.1,F42G8.3b.1,F42G8.3c.1,F42G8.3d.1	1264.00	1119.84	134.00	5.02	5.87
WBGene00004057	F42G8.4a.1,F42G8.4a.2,F42G8.4a.3,F42G8.4b.1	1839.18	1695.03	292.00	7.23	8.46
WBGene00004058	C44B7.8.1	2086.00	1941.85	724.81	15.67	18.32
WBGene00004059	C44B7.9.1	2162.00	2017.85	902.19	18.77	21.95
WBGene00004060	C54G10.3a.1,C54G10.3b.1	2645.29	2501.14	2009.00	33.72	39.43
WBGene00004061	T02D1.5.1	2334.00	2189.85	283.00	5.42	6.34
WBGene00004062	T10H9.5a.1,T10H9.5c.1	1886.72	1742.57	3279.00	78.99	92.38
WBGene00004063	ZK256.1a.1,ZK256.1a.2,ZK256.1a.3,ZK256.1b.1,ZK256.1c.1	3272.07	3127.92	2077.00	27.87	32.60
WBGene00004064	H12C20.2.1,H12C20.2.2	2564.25	2420.10	3620.00	62.79	73.43
WBGene00004068	C10G11.5a.1,C10G11.5b.1,C10G11.5c.1,C10G11.5c.2	1517.32	1373.17	2462.00	75.26	88.02
WBGene00004075	Y76A2B.1a.1,Y76A2B.1b.1,Y76A2B.1c.1,Y76A2B.1c.2,Y76A2B.1d.1,Y76A2B.1d.2	3758.08	3613.92	5132.00	59.61	69.72
WBGene00004076	W09B6.1a.1,W09B6.1a.2,W09B6.1a.3,W09B6.1a.4,W09B6.1b.1,W09B6.1c.1	6550.75	6406.60	8848.00	57.97	67.80
WBGene00004077	W10C8.2.1	2560.00	2415.85	1262.00	21.93	25.65
WBGene00004078	F52E1.1.1	1117.00	972.85	15834.00	683.19	799.04
WBGene00004083	C05A2.1.1	1493.00	1348.85	159.00	4.95	5.79
WBGene00004084	C29E6.3.1	1423.00	1278.85	11.06	0.36	0.42
WBGene00004085	Y75B8A.30.1	1250.00	1105.85	1145.00	43.46	50.83
WBGene00004086	Y49E10.3a.1,Y49E10.3b.1	1279.00	1134.85	2185.00	80.82	94.52
WBGene00004087	F55A12.3.1,F55A12.3.2,F55A12.3.3	2435.35	2291.19	1475.00	27.02	31.60
WBGene00004088	Y48G9A.8.1	1560.00	1415.85	207.00	6.14	7.18
WBGene00004089	VF11C1L.1.1,VF11C1L.1.2	4935.70	4791.54	1442.00	12.63	14.77
WBGene00004090	C15F1.4.1	1320.00	1175.85	1277.00	45.59	53.32
WBGene00004091	T14G10.1a.1,T14G10.1b.1	2116.00	1971.85	2800.00	59.61	69.71
WBGene00004092	F44C4.5.1	1012.00	867.85	73.00	3.53	4.13
WBGene00004093	C18E3.7b.1,C18E3.7b.2,C18E3.7b.3,C18E3.7b.4,C18E3.7c.1,C18E3.7d.1,C18E3.7d.2,C18E3.7d.3,C18E3.7d.4	2835.35	2691.19	6932.82	108.13	126.47
WBGene00004094	Y110A7A.18.1	3260.00	3115.85	7787.00	104.90	122.69
WBGene00004095	F52C9.8a.1,F52C9.8a.2,F52C9.8a.3,F52C9.8a.4,F52C9.8b.1,F52C9.8c.1,F52C9.8f.1,F52C9.8g.1	3524.65	3380.49	6406.00	79.54	93.03
WBGene00004096	F40F8.7.1	1087.00	942.85	582.00	25.91	30.30
WBGene00004098	AC3.4.1	1401.00	1256.85	8.22	0.27	0.32
WBGene00004099	C03A7.4.1	1259.00	1114.85	0.00	0.00	0.00
WBGene00004100	C05B5.3.1	1294.00	1149.85	60.00	2.19	2.56
WBGene00004101	C07G1.5.1,C07G1.5.2,C07G1.5.3	2506.58	2362.42	3933.00	69.88	81.73
WBGene00004102	C09E7.2.1	846.00	701.85	4.00	0.24	0.28
WBGene00004103	C09G1.1	1401.00	1256.85	6.00	0.20	0.23
WBGene00004104	C14C11.8a.1,C14C11.8b.1	2422.00	2277.85	9.00	0.17	0.19
WBGene00004105	C18E9.3c.1,C18E9.3c.2,C18E9.3d.1,C18E9.3e.1,C18E9.3f.1,C18E9.3g.1	1953.65	1809.50	2302.00	53.40	62.46
WBGene00004106	C24A8.3.1	6742.00	6597.85	954.00	6.07	7.10
WBGene00004107	C24B5.5a.1,C24B5.5b.1	846.00	701.85	2.00	0.12	0.14
WBGene00004108	C34E7.1a.1,C34E7.1a.2,C34E7.1b.1,C34E7.1c.1,C34E7.1d.1	2296.58	2152.42	188.00	3.67	4.29
WBGene00004109	C34G6.7a.1,C34G6.7a.2,C34G6.7b.1	1587.84	1443.69	2552.00	74.20	86.78
WBGene00004110	C37A2.2.1	4645.00	4500.85	3514.00	32.77	38.33
WBGene00004111	C37A2.5a.1,C37A2.5b.1,C37A2.5c.1,C37A2.5d.1	2982.54	2838.39	1121.00	16.58	19.39
WBGene00004112	C46G7.4a.1,C46G7.4b.1,C46G7.4c.1,C46G7.4d.1,C46G7.4e.1,C46G7.4f.1,C46G7.4g.1,C46G7.4h.1,C46G7.4i.1,C46G7.4j.1,C46G7.4k.1,C46G7.4l.1,C46G7.4m.1,C46G7.4n.1,C46G7.4o.1,C46G7.4p.1,C46G7.4q.1,C46G7.4r.1,C46G7.4s.1,C46G7.4t.1	2450.48	2306.32	1909.00	34.74	40.64
WBGene00004113	D1007.14.1	997.00	852.85	412.00	20.28	23.72
WBGene00004114	D1044.3.1	2110.00	1965.85	84.00	1.79	2.10
WBGene00004115	DY3.5.1	2258.00	2113.85	1.00	0.02	0.02
WBGene00004116	E01G4.4a.1,E01G4.4b.1,E01G4.4c.1	1920.10	1775.95	1464.00	34.60	40.47
WBGene00004117	F02E9.4a.1,F02E9.4b.1	4704.06	4559.90	7799.00	71.79	83.97
WBGene00004118	F10F2.9.1	1733.00	1588.85	0.00	0.00	0.00
WBGene00004119	F21C10.8a.1,F21C10.8b.1	1221.99	1077.84	213.00	8.30	9.70
WBGene00004120	F29C12.1a.1,F29C12.1b.1	1959.00	1814.85	14.00	0.32	0.38
WBGene00004121	F35B3.5a.1,F35B3.5b,F35B3.5c.1,F35B3.5d.1,F35B3.5e.1	3565.53	3421.37	733.00	8.99	10.52
WBGene00004122	F35D11.2a.1,F35D11.2a.2,F35D11.2a.3,F35D11.2b.1	1663.45	1519.30	143.00	3.95	4.62
WBGene00004123	F39D8.1a.1,F39D8.1b.1,F39D8.1c.1,F39D8.1d.1,F39D8.1e.1,F39D8.1f.1,F39D8.1g.1,F39D8.1h.1	2505.01	2360.85	40.00	0.71	0.83
WBGene00004124	F40F4.8.1	1885.00	1740.85	28.00	0.68	0.79
WBGene00004125	F44B9.7.1	1484.00	1339.85	980.00	30.70	35.91
WBGene00004126	F48F7.4.1	2389.00	2244.85	500.00	9.35	10.93
WBGene00004127	F52D1.3a.1,F52D1.3b.1,F52D1.3c.1	2870.00	2725.85	7.00	0.11	0.13
WBGene00004128	F53A3.4a.1,F53A3.4b.1,F53A3.4c.1,F53A3.4d.1,F53A3.4d.2,F53A3.4d.3	5134.79	4990.63	1475.00	12.41	14.51
WBGene00004129	F53G2.4a.1,F53G2.4b.1,F53G2.4c.1	1678.00	1533.85	30.00	0.82	0.96
WBGene00004130	F54E2.3a.1,F54E2.3c.1,F54E2.3d.1,F54E2.3e.1,F54E2.3f.1,F54E2.3g.1,F54E2.3h.1,F54E2.3i.1,F54E2.3j.1,F54E2.3k.1,F54E2.3l.1	13472.36	13328.20	5955.00	18.75	21.93
WBGene00004131	F55A12.9a.1,F55A12.9b.1,F55A12.9c.1,F55A12.9d.1	1993.39	1849.24	1537.00	34.89	40.80
WBGene00004132	F56F3.1.1	3317.00	3172.85	15120.00	200.03	233.95
WBGene00004133	F57B9.9.1	1843.00	1698.85	33.00	0.82	0.95
WBGene00004134	F59B10.1.1	3654.00	3509.85	206.00	2.46	2.88
WBGene00004135	K07D4.8.1	1056.00	911.85	170.00	7.83	9.15
WBGene00004136	K11D12.2.1,K11D12.2.2	1555.94	1411.79	4058.00	120.65	141.11
WBGene00004138	R07B7.3a.1,R07B7.3b	1285.14	1140.98	2605.00	95.84	112.09
WBGene00004139	R09B5.5.1	1277.00	1132.85	1.00	0.04	0.04
WBGene00004140	R09E10.7.1	5538.00	5393.85	1302.00	10.13	11.85
WBGene00004141	R09F10.7.1	1300.00	1155.85	0.00	0.00	0.00
WBGene00004143	R119.4.1	2313.00	2168.85	11727.00	226.96	265.45
WBGene00004144	R11G11.7.1	536.00	391.85	48.00	5.14	6.01
WBGene00004145	T03G11.1b.1,T03G11.1c.1,T03G11.1d.1	4105.21	3961.05	37.00	0.39	0.46
WBGene00004146	T06E4.11.1	1547.00	1402.85	2.00	0.06	0.07
WBGene00004147	T12F5.5a.1,T12F5.5a.2,T12F5.5b.1,T12F5.5b.2,T12F5.5b.3,T12F5.5b.4	2951.42	2807.27	2603.52	38.93	45.53
WBGene00004148	T13H2.4a.1,T13H2.4b.1,T13H2.4c.1,T13H2.4d.1,T13H2.4e.1,T13H2.4f.1,T13H2.4f.2	4930.56	4786.41	3095.00	27.14	31.74
WBGene00004149	T16A1.7.1	3090.00	2945.85	3.00	0.04	0.05
WBGene00004150	T16G1.1.1	2281.00	2136.85	30.00	0.59	0.69
WBGene00004151	T16G1.10a.1,T16G1.10b	468.92	324.78	215.00	27.79	32.50
WBGene00004152	T19B10.4a.1,T19B10.4b,T19B10.4c	922.07	777.92	3449.00	186.10	217.66
WBGene00004153	T23F1.6.1	1079.00	934.85	0.00	0.00	0.00
WBGene00004154	W01B11.5a.1,W01B11.5b.1,W01B11.5b.2,W01B11.5b.3,W01B11.5c.1,W01B11.5d.1	1696.75	1552.60	43.00	1.16	1.36
WBGene00004155	W01C9.3a.1,W01C9.3b.1	2729.00	2584.85	11.00	0.18	0.21
WBGene00004156	W02A2.3a.1,W02A2.3b.1	1503.00	1358.85	11.00	0.34	0.40
WBGene00004157	W03D2.1a.1,W03D2.1b.1,W03D2.1c.1,W03D2.1d,W03D2.1e.1	959.14	816.41	95.00	4.88	5.71
WBGene00004158	Y105C5A.3.1	1008.00	863.85	0.00	0.00	0.00
WBGene00004159	Y105C5A.5.1	1008.00	863.85	0.00	0.00	0.00
WBGene00004160	Y105C5A.6.1	1008.00	863.85	0.00	0.00	0.00
WBGene00004161	Y111B2A.14a.1,Y111B2A.14a.2,Y111B2A.14a.3,Y111B2A.14b.1,Y111B2A.14c.1,Y111B2A.14d.1,Y111B2A.14e.1,Y111B2A.14f.1,Y111B2A.14g.1,Y111B2A.14h.1,Y111B2A.14i.1,Y111B2A.14j.1,Y111B2A.14k.1,Y111B2A.14l.1,Y111B2A.14m.1,Y111B2A.14n.1,Y111B2A.14o.1,Y111B2A.14p.1,Y111B2A.14r.1,Y111B2A.14s.1	3889.57	3745.42	1877.00	21.04	24.60
WBGene00004163	Y39A3CR.7.1	938.00	793.85	289.00	15.28	17.87
WBGene00004164	Y39E4B.3a.1,Y39E4B.3b.1,Y39E4B.3c.1	1438.17	1294.02	2194.00	71.17	83.24
WBGene00004165	Y41C4A.5.1	1243.00	1098.85	31.00	1.18	1.38
WBGene00004166	Y43H11AL.3a.1,Y43H11AL.3a.2,Y43H11AL.3b.1	4743.19	4599.04	6209.00	56.67	66.28
WBGene00004167	Y57A10A.18a.1,Y57A10A.18a.2,Y57A10A.18b.1,Y57A10A.18c.1,Y57A10A.18d.1,Y57A10A.18e.1	5118.46	4974.31	7365.00	62.15	72.69
WBGene00004168	Y71G12B.21.1	707.00	562.85	96.00	7.16	8.37
WBGene00004169	Y73B6BR.1a.1,Y73B6BR.1b.1	1752.52	1608.36	313.00	8.17	9.55
WBGene00004170	Y73F8A.8.1	1263.00	1118.85	0.00	0.00	0.00
WBGene00004171	Y73F8A.9.1	1260.00	1115.85	1.00	0.04	0.04
WBGene00004172	Y75B8A.27.1	1484.00	1339.85	363.00	11.37	13.30
WBGene00004173	ZC15.8.1	382.00	237.99	64.00	11.29	13.20
WBGene00004174	ZK1067.7.1	1405.00	1260.85	33.00	1.10	1.28
WBGene00004175	ZK1236.6.1	673.00	528.85	399.00	31.67	37.04
WBGene00004176	ZK488.10.1	578.00	433.85	1.00	0.10	0.11
WBGene00004177	ZK488.7.1	535.00	390.85	1.00	0.11	0.13
WBGene00004178	D2030.6.1	2666.00	2521.85	3157.00	52.55	61.46
WBGene00004179	C01G5.2	2526.00	2381.85	4917.00	86.65	101.35
WBGene00004180	F58A4.4a.1,F58A4.4b.1	1224.54	1080.39	1818.66	70.66	82.64
WBGene00004181	W02D9.1a.1,W02D9.1b.1	1606.00	1461.85	2681.00	76.98	90.04
WBGene00004182	C06E8.3a.1,C06E8.3b.1,C06E8.3c.1,C06E8.3d.1	1942.23	1798.08	689.00	16.08	18.81
WBGene00004183	F45H7.4.1,F45H7.4.2	1733.48	1589.32	109.00	2.88	3.37
WBGene00004184	T19D2.2.1,T19D2.2.2,T19D2.2.3	1506.20	1362.05	46.00	1.42	1.66
WBGene00004185	R166.4.1	1712.00	1567.85	1161.00	31.08	36.35
WBGene00004186	F22D6.5a.1,F22D6.5a.2,F22D6.5a.3,F22D6.5b.1	2585.28	2441.12	2212.00	38.04	44.49
WBGene00004187	C50C3.6.1	7407.00	7262.85	22762.00	131.55	153.86
WBGene00004188	W07E6.4.1	2095.00	1950.85	1517.00	32.64	38.18
WBGene00004189	T20H4.3a.1,T20H4.3b.1	1929.12	1784.97	6872.00	161.60	189.01
WBGene00004190	T27F6.5a.1,T27F6.5b.1,T27F6.5c.1,T27F6.5d.1	1221.24	1077.14	799.01	31.14	36.42
WBGene00004191	C11H1.4a.1,C11H1.4b.1	2256.57	2112.42	161.00	3.20	3.74
WBGene00004192	ZK809.7.1	1026.00	881.85	81.00	3.86	4.51
WBGene00004193	C15H9.8a.1,C15H9.8b.1	1325.00	1180.85	263.00	9.35	10.93
WBGene00004194	C34C6.6a.1,C34C6.6b.1	1549.00	1404.85	336.00	10.04	11.74
WBGene00004195	F39G3.7.1	2254.00	2109.85	183.00	3.64	4.26
WBGene00004196	C47B2.8.1	645.00	500.85	176.00	14.75	17.25
WBGene00004197	F08B12.2.1	1093.00	948.85	149.00	6.59	7.71
WBGene00004198	F32A5.6.1	1080.00	935.85	191.00	8.57	10.02
WBGene00004199	R07H5.1.1,R07H5.1.2	1072.27	928.12	1609.00	72.77	85.11
WBGene00004201	F54F2.8.1	1204.00	1059.85	3514.00	139.17	162.77
WBGene00004202	C37A5.9.1	1973.00	1828.85	165.00	3.79	4.43
WBGene00004203	Y113G7B.23a.1,Y113G7B.23b.1,Y113G7B.23c.1,Y113G7B.23d.1,Y113G7B.23e.1,Y113G7B.23f.1,Y113G7B.23g.1,Y113G7B.23h.1	2908.09	2763.94	1500.00	22.78	26.64
WBGene00004204	F01G4.1.1	4813.00	4668.85	8840.00	79.48	92.95
WBGene00004205	F29B9.4a.1,F29B9.4a.2,F29B9.4b.1,F29B9.4c.1	1266.37	1122.21	1787.00	66.84	78.18
WBGene00004206	M03F8.2a.1,M03F8.2b.1,M03F8.2c.1,M03F8.2d.1,M03F8.2e.1,M03F8.2e.2	1489.62	1345.46	600.00	18.72	21.89
WBGene00004207	D2089.4a.1,D2089.4b.1	2101.84	1957.69	166.00	3.56	4.16
WBGene00004208	ZK675.1a.1,ZK675.1b.1	5058.55	4914.39	22220.12	189.79	221.97
WBGene00004209	F21H12.4	2359.00	2214.85	5.88	0.11	0.13
WBGene00004210	Y110A2AL.8a.1,Y110A2AL.8b.1,Y110A2AL.8c.1	4365.41	4221.25	817.00	8.12	9.50
WBGene00004211	F07C3.1.1	2959.00	2814.85	15.00	0.22	0.26
WBGene00004212	F42G9.9a.1,F42G9.9b.1,F42G9.9c.1,F42G9.9d.1,F42G9.9d.2,F42G9.9d.3	1500.74	1356.58	97.00	3.00	3.51
WBGene00004213	C48D5.2a.1,C48D5.2b.1,C48D5.2c.1	2614.73	2470.57	195.00	3.31	3.87
WBGene00004214	F59G1.5.1	2721.00	2576.85	3426.00	55.81	65.27
WBGene00004215	C09D8.1a.1,C09D8.1b.1,C09D8.1c.1,C09D8.1d.1,C09D8.1e.1,C09D8.1f.1,C09D8.1g.1,C09D8.1h.1,C09D8.1i.1,C09D8.1j.1,C09D8.1k.1,C09D8.1l.1,C09D8.1m.1,C09D8.1n.1	5039.12	4894.97	1504.00	12.90	15.08
WBGene00004216	C24B5.3.1	3005.00	2860.85	133.00	1.95	2.28
WBGene00004217	C32E8.8.1	2909.00	2764.85	4461.00	67.73	79.21
WBGene00004218	C41D7.2.1,C41D7.2.2	3002.00	2857.85	72.00	1.06	1.24
WBGene00004219	C45B2.7.1	3121.00	2976.85	74.00	1.04	1.22
WBGene00004220	C53C11.3.1	3486.00	3341.85	158.00	1.98	2.32
WBGene00004221	C54A12.1.1	3075.00	2930.85	119.00	1.70	1.99
WBGene00004222	F44F4.4.1	2798.00	2653.85	489.00	7.73	9.05
WBGene00004223	F54G8.5.1	2594.00	2449.85	0.00	0.00	0.00
WBGene00004224	F55F8.1.1,F55F8.1.2	2810.00	2665.85	7.00	0.11	0.13
WBGene00004225	F56C11.2a.1,F56C11.2a.2,F56C11.2b.1	2680.00	2535.85	95.00	1.57	1.84
WBGene00004226	K07A3.2a.1,K07A3.2b	3026.78	2882.63	101.00	1.47	1.72
WBGene00004227	K07C10.1.1	3408.00	3263.85	569.00	7.32	8.56
WBGene00004228	R09H10.4.1	2954.00	2809.85	273.00	4.08	4.77
WBGene00004229	T07H8.6.1	2606.00	2461.85	28.00	0.48	0.56
WBGene00004230	T21H3.2a.1,T21H3.2b.1	2604.88	2460.73	49.00	0.84	0.98
WBGene00004231	Y18D10A.7.1	2833.00	2688.85	4.00	0.06	0.07
WBGene00004232	Y38F1A.3.1	2988.00	2843.85	52.00	0.77	0.90
WBGene00004233	Y39A1B.2a.1,Y39A1B.2b.1,Y39A1B.2c.1	2157.00	2012.85	2.00	0.04	0.05
WBGene00004234	Y53F4B.28.1	2728.00	2583.85	306.00	4.97	5.81
WBGene00004235	Y65B4BR.3.1	3390.00	3245.85	1349.00	17.45	20.40
WBGene00004236	Y80D3A.7a.1,Y80D3A.7b.1	2598.57	2454.41	85.00	1.45	1.70
WBGene00004237	ZK270.1.1,ZK270.1.2	3300.00	3155.85	456.00	6.07	7.09
WBGene00004238	F46G10.5a.1,F46G10.5b.1	2764.52	2620.37	889.00	14.24	16.66
WBGene00004239	Y45F10A.2.1	1737.00	1592.85	9142.45	240.93	281.78
WBGene00004240	M4.2	1412.00	1267.85	5.00	0.17	0.19
WBGene00004241	F54C9.8.1	2069.00	1924.85	21211.00	462.55	540.99
WBGene00004242	F18A11.1.1	1881.00	1736.85	3780.60	91.37	106.86
WBGene00004243	B0273.2.1	1843.00	1698.85	3623.36	89.53	104.71
WBGene00004244	C30G12.7.1	1820.00	1675.85	5530.00	138.51	162.00
WBGene00004245	W06B11.2.1	3322.00	3177.85	1838.00	24.28	28.39
WBGene00004246	Y48G1BL.3	1468.00	1323.85	1160.16	36.79	43.02
WBGene00004248	W06H3.2a.1,W06H3.2b.1	1120.37	976.24	1449.00	62.30	72.87
WBGene00004249	Y39A3CL.6.1	1222.00	1077.85	179.00	6.97	8.15
WBGene00004254	T14G10.2a.1,T14G10.2b.1,T14G10.2b.2,T14G10.2b.3,T14G10.2b.4,T14G10.2b.5,T14G10.2c.1,T14G10.2d.1,T14G10.2e.1,T14G10.2f.1,T14G10.2g.1	3451.64	3308.21	2506.00	31.80	37.19
WBGene00004255	T20G5.5.1	3352.00	3207.85	16.00	0.21	0.24
WBGene00004256	ZK994.3.1	4146.00	4001.85	1077.00	11.30	13.21
WBGene00004257	K09C8.5.1	4116.00	3971.85	175.00	1.85	2.16
WBGene00004258	D2023.2a.1,D2023.2a.2,D2023.2b.1	3570.36	3426.20	9793.30	119.98	140.33
WBGene00004259	D2085.1.1	6931.00	6786.85	5163.00	31.93	37.35
WBGene00004264	T05C12.10.1	3853.00	3708.85	44.00	0.50	0.58
WBGene00004265	Y45F10B.10a.1,Y45F10B.10b.1,Y45F10B.10c.1	4383.43	4239.28	133.00	1.32	1.54
WBGene00004266	C39F7.4.1	1096.00	951.85	2702.00	119.16	139.36
WBGene00004267	C18A3.6a.1,C18A3.6b.1	1243.80	1099.65	114.00	4.35	5.09
WBGene00004268	F26H9.6.1	1081.00	936.85	1435.00	64.30	75.20
WBGene00004269	F59B2.7.1	832.00	687.85	1857.00	113.32	132.54
WBGene00004270	T25G12.4.1	913.00	768.85	314.00	17.14	20.05
WBGene00004271	W03C9.3.1	791.00	646.85	1058.74	68.70	80.35
WBGene00004272	D1037.4.1	1044.00	899.85	1053.00	49.12	57.45
WBGene00004273	T23H2.5.1	696.00	551.85	1186.00	90.21	105.51
WBGene00004274	F53G12.1.1	1232.00	1087.85	3877.00	149.60	174.96
WBGene00004275	W04G5.2a.1,W04G5.2b,W04G5.2c	588.00	443.85	1.00	0.09	0.11
WBGene00004276	K09A9.2.1,K09A9.2.2	1208.00	1063.85	378.00	14.91	17.44
WBGene00004277	Y92C3B.3a.1,Y92C3B.3a.2,Y92C3B.3b.1,Y92C3B.3b.2	1302.25	1158.10	1785.00	64.70	75.67
WBGene00004278	Y62E10A.9.1,Y62E10A.9.2	767.91	623.75	481.51	32.40	37.90
WBGene00004279	T01B7.3.1	782.00	637.85	795.00	52.32	61.19
WBGene00004281	Y11D7A.4.1	911.00	766.85	14.00	0.77	0.90
WBGene00004282	Y45F3A.2.1,Y45F3A.2.2	993.34	849.19	341.00	16.86	19.71
WBGene00004283	F43D9.2.1	1156.00	1011.85	1161.00	48.16	56.33
WBGene00004284	Y47D3A.25.1	880.00	735.85	699.00	39.87	46.64
WBGene00004285	W01H2.3a.1,W01H2.3a.2,W01H2.3a.3,W01H2.3a.4,W01H2.3b.1,W01H2.3c.1	1356.30	1212.14	24.00	0.83	0.97
WBGene00004286	D2013.1.1	911.00	766.85	523.00	28.63	33.48
WBGene00004287	K03D3.10.1	588.00	443.85	1.00	0.09	0.11
WBGene00004296	T04H1.4a.1,T04H1.4b.1	4107.44	3963.28	6034.00	63.91	74.74
WBGene00004297	Y43C5A.6a.1,Y43C5A.6b.1,Y43C5A.6c.1	1346.83	1202.67	1932.00	67.43	78.86
WBGene00004298	W06D4.6.1	2672.00	2527.85	1385.00	23.00	26.90
WBGene00004300	F38A3.2.1	1081.00	936.85	340.00	15.23	17.82
WBGene00004301	T24C2.1.1	2136.00	1991.85	5.00	0.11	0.12
WBGene00004302	K01G5.4.1	959.00	814.85	14894.00	767.24	897.34
WBGene00004303	C29E4.3a.1,C29E4.3b.1,C29E4.3b.2	3197.17	3053.01	894.00	12.29	14.38
WBGene00004304	C26D10.1.1	2162.00	2017.85	6696.00	139.29	162.91
WBGene00004305	R05D11.3.1	635.00	490.85	1944.00	166.24	194.43
WBGene00004306	R12C12.2.1	1290.00	1145.85	3181.00	116.53	136.29
WBGene00004307	C27B7.8.1	1318.00	1173.85	1500.00	53.64	62.73
WBGene00004308	C25D7.7.1	971.00	826.85	724.00	36.75	42.99
WBGene00004309	C08F8.7.1	800.00	655.85	25.00	1.60	1.87
WBGene00004310	C44C11.1a.1,C44C11.1b	1157.00	1012.85	178.00	7.38	8.63
WBGene00004311	F17C8.4.1,F17C8.4.2	773.00	628.85	380.00	25.37	29.67
WBGene00004312	K07A1.11.1	1335.00	1190.85	3352.00	118.15	138.19
WBGene00004313	F54E4.1a.1,F54E4.1b.1,F54E4.1c.1,F54E4.1d.1,F54E4.1e.1,F54E4.1f.1,F54E4.1g.1,F54E4.1h.1	9541.42	9397.26	2584.00	11.54	13.50
WBGene00004314	Y54F10AM.10.1	5183.00	5038.85	3033.00	25.27	29.55
